Filename,Material,Furnace,Standard,Thickness,Width,Length,Material_Code,Entry Time,  ,Delivery Time,Batch,Final Area,Final X,Final Y,Stacking Start Height,Stacking Height
steel_365,Q345B,QKLWHZ9,GB/T 4040-2019,21,2700,7500,F1,2023-01-02,400004,2023-06-30,Q9,4,0,0,245.0,266.0
steel_366,Q245A,RA3VNVC,GB/T 5050-2018,16,3500,13000,F4,2023-01-01,300003,2023-10-27,Q3,4,0,1,172.0,188.0
steel_367,Q245A,9TIL02C,GB/T 2025-2015,18,2700,11500,F3,2023-01-02,200002,2023-10-30,Q7,0,2,0,185.0,203.0
steel_368,Q235B,8YCRZ0U,GB/T 5050-2018,20,2500,7500,F4,2023-01-02,100001,2023-11-09,Q6,1,2,1,90.0,110.0
steel_369,Q235B,28F5IXF,GB/T 1122-2021,18,3500,11500,F6,2023-01-03,100001,2023-08-09,Q11,5,0,0,313.0,331.0
steel_370,Q235D,OTELXP2,GB/T 4040-2019,15,2700,7500,F2,2023-01-03,300003,2023-08-18,Q13,2,1,1,128.0,143.0
steel_371,Q345R(R-HIC),KQNQ0LM,GB/T 3050-2020,16,3500,5000,F8,2023-01-02,400004,2023-05-25,Q9,2,2,0,213.0,229.0
steel_372,Q235D,N9CF1ZI,GB/T 6060-2017,15,4700,7500,F5,2023-01-03,500005,2023-05-03,Q15,0,1,0,107.0,122.0
steel_373,Q345R(R-HIC),MFVA0DI,GB/T 4040-2019,10,2700,7500,F8,2023-01-03,300003,2023-11-13,Q13,3,0,0,234.0,244.0
steel_374,Q235B,ASBD0DZ,GB/T 5050-2018,25,4700,17000,F1,2023-01-02,400004,2023-05-07,Q9,2,0,1,206.0,231.0
steel_375,Q235D,TXMSCFY,GB/T 2025-2015,20,2700,7500,F4,2023-01-03,100001,2023-05-17,Q11,0,2,0,203.0,223.0
steel_376,Q345C,6X5GTA2,GB/T 5050-2018,18,2700,17000,F2,2023-01-03,100001,2023-12-03,Q11,1,2,1,110.0,128.0
steel_377,Q245A,CRX5AQ8,GB/T 4040-2019,21,2500,7500,F7,2023-01-03,400004,2023-10-01,Q14,1,0,0,47.0,68.0
steel_378,Q235D,NXITJH4,GB/T 4040-2019,8,4700,11500,F7,2023-01-01,500005,2023-02-20,Q5,4,0,1,188.0,196.0
steel_379,Q235D,0ZUCSUW,GB/T 1122-2021,20,4700,5000,F1,2023-01-02,100001,2023-03-11,Q6,5,1,0,311.0,331.0
steel_380,Q345B,3TJ2JZ4,GB/T 1122-2021,15,2500,15000,F1,2023-01-01,200002,2023-08-04,Q2,2,0,1,231.0,246.0
steel_381,Q345C,KTQMRXF,GB/T 5050-2018,20,4700,7500,F6,2023-01-03,100001,2023-10-03,Q11,3,0,0,244.0,264.0
steel_382,Q345B,8N3UMZC,GB/T 6060-2017,20,2700,5000,F3,2023-01-01,200002,2023-01-13,Q2,0,1,2,145.0,165.0
steel_383,Q235C,XN9SJHS,GB/T 4040-2019,8,2700,11500,F1,2023-01-02,400004,2023-03-05,Q9,0,2,0,223.0,231.0
steel_384,Q245A,28F5IXF,GB/T 2025-2015,18,3500,5000,F6,2023-01-02,100001,2023-07-26,Q6,0,2,1,144.0,162.0
steel_385,Q345C,QWEFIIX,GB/T 4040-2019,15,2700,13000,F6,2023-01-03,300003,2023-07-16,Q13,4,0,0,266.0,281.0
steel_386,Q345C,I6ER7SC,GB/T 6060-2017,18,2700,17000,F8,2023-01-03,100001,2023-07-08,Q11,2,0,1,246.0,264.0
steel_387,Q235D,PWR6GA7,GB/T 2025-2015,10,3500,7500,F1,2023-01-03,500005,2023-10-19,Q15,1,0,2,165.0,175.0
steel_388,Q245R(R-HIC),3GVSNY9,GB/T 4040-2019,15,4700,11500,F6,2023-01-01,500005,2023-11-20,Q5,0,1,0,122.0,137.0
steel_389,Q235C,MFVA0DI,GB/T 1122-2021,21,3500,17000,F5,2023-01-01,400004,2023-03-26,Q4,5,0,0,331.0,352.0
steel_390,Q345C,IH6TVET,GB/T 4040-2019,18,2700,7500,F3,2023-01-01,300003,2023-01-29,Q3,2,2,1,185.0,203.0
steel_391,Q235B,8SB016D,GB/T 2025-2015,15,2700,11500,F5,2023-01-02,100001,2023-08-01,Q6,4,1,0,254.0,269.0
steel_392,Q235D,RTH5WLX,GB/T 5050-2018,8,4700,5000,F3,2023-01-01,100001,2023-11-11,Q1,4,1,1,186.0,194.0
steel_393,Q245R(R-HIC),7Y5SPMH,GB/T 6060-2017,20,2500,7500,F5,2023-01-02,300003,2023-08-26,Q8,0,0,0,144.0,164.0
steel_394,Q235D,QDJJL28,GB/T 5050-2018,21,2500,5000,F1,2023-01-03,300003,2023-12-19,Q13,0,0,1,119.0,140.0
steel_395,Q245A,5A2FNVO,GB/T 6060-2017,16,4700,7500,F6,2023-01-01,100001,2023-09-10,Q1,2,2,0,229.0,245.0
steel_396,Q245R(R-HIC),R9B4KS2,GB/T 5050-2018,21,2700,11500,F5,2023-01-02,400004,2023-09-02,Q9,1,1,0,81.0,102.0
steel_397,Q235D,KRVFHUF,GB/T 2025-2015,15,2500,7500,F1,2023-01-01,500005,2023-01-16,Q5,4,0,0,281.0,296.0
steel_398,Q345R(R-HIC),7SM6KVU,GB/T 3050-2020,10,2700,7500,F1,2023-01-03,100001,2023-04-23,Q11,0,1,2,165.0,175.0
steel_399,Q235C,FA1K4WR,GB/T 3050-2020,20,2700,13000,F1,2023-01-02,300003,2023-07-15,Q8,4,1,0,269.0,289.0
steel_400,Q235B,P00VUNJ,GB/T 5050-2018,10,2500,5000,F4,2023-01-02,400004,2023-03-11,Q9,4,1,1,194.0,204.0
steel_401,Q235B,CXWNNG5,GB/T 2025-2015,18,2700,7500,F2,2023-01-01,500005,2023-07-18,Q5,4,0,0,296.0,314.0
steel_402,Q245A,AD2TP1T,GB/T 5050-2018,16,2500,7500,F7,2023-01-01,400004,2023-04-15,Q4,1,0,1,127.0,143.0
steel_403,Q345B,3KX4URW,GB/T 1122-2021,10,4700,7500,F1,2023-01-03,100001,2023-12-15,Q11,2,0,0,171.0,181.0
steel_404,Q345R(R-HIC),ROGBOID,GB/T 2025-2015,18,2700,7500,F7,2023-01-03,100001,2023-03-20,Q11,5,1,1,239.0,257.0
steel_405,Q245R(R-HIC),BRM0WHW,GB/T 2025-2015,18,2500,7500,F2,2023-01-02,500005,2023-09-05,Q10,2,1,0,127.0,145.0
steel_406,Q345C,I0KAMWH,GB/T 1122-2021,10,4700,7500,F2,2023-01-03,300003,2023-05-21,Q13,2,1,1,143.0,153.0
steel_407,Q245A,OM5MEKI,GB/T 5050-2018,20,3500,11500,F1,2023-01-03,400004,2023-07-15,Q14,4,1,0,289.0,309.0
steel_408,Q245R(R-HIC),3WKN3HU,GB/T 6060-2017,15,2700,11500,F3,2023-01-03,400004,2023-04-11,Q14,3,1,1,306.0,321.0
steel_409,Q345C,JV10OJA,GB/T 6060-2017,16,3500,11500,F4,2023-01-02,200002,2023-07-19,Q7,0,0,0,164.0,180.0
steel_410,Q345B,Z1OZ5T4,GB/T 1122-2021,15,3500,13000,F2,2023-01-03,300003,2023-11-08,Q13,5,0,1,194.0,209.0
steel_411,Q345C,2R5PROE,GB/T 1122-2021,16,3500,11500,F2,2023-01-01,100001,2023-01-07,Q1,3,1,0,176.0,192.0
steel_412,Q235B,B34NCIH,GB/T 5050-2018,18,2500,11500,F7,2023-01-03,200002,2023-01-09,Q12,3,1,1,321.0,339.0
steel_413,Q235C,DIKE2AD,GB/T 5050-2018,15,4700,7500,F7,2023-01-02,400004,2023-07-03,Q9,3,0,0,264.0,279.0
steel_414,Q245A,4H07DV0,GB/T 1122-2021,21,2700,5000,F1,2023-01-03,400004,2023-06-02,Q14,0,1,2,175.0,196.0
steel_415,Q235B,Z2OJP25,GB/T 2025-2015,8,2700,7500,F2,2023-01-02,500005,2023-03-19,Q10,1,2,0,95.0,103.0
steel_416,Q345R(R-HIC),B94WQ6E,GB/T 3050-2020,25,2700,7500,F8,2023-01-03,300003,2023-01-20,Q13,0,2,1,162.0,187.0
steel_417,Q345C,RVTOQZG,GB/T 6060-2017,10,3500,7500,F8,2023-01-02,400004,2023-04-11,Q9,3,0,0,279.0,289.0
steel_418,Q245A,UEA5MQ2,GB/T 2025-2015,20,4700,11500,F4,2023-01-01,500005,2023-06-07,Q5,4,0,1,196.0,216.0
steel_419,Q235D,N74PCTP,GB/T 2025-2015,20,2700,11500,F5,2023-01-01,300003,2023-08-05,Q3,4,1,0,309.0,329.0
steel_420,Q235B,8RXJ5IT,GB/T 3050-2020,10,2500,13000,F1,2023-01-02,500005,2023-09-17,Q10,5,1,1,257.0,267.0
steel_421,Q235C,7LNYVFN,GB/T 4040-2019,16,4700,11500,F6,2023-01-03,300003,2023-01-21,Q13,3,0,0,289.0,305.0
steel_422,Q345R(R-HIC),RK231F3,GB/T 5050-2018,15,4700,15000,F6,2023-01-01,100001,2023-09-19,Q1,5,0,1,209.0,224.0
steel_423,Q245A,0QN1TJ2,GB/T 6060-2017,16,2700,11500,F2,2023-01-03,400004,2023-05-23,Q14,3,1,0,192.0,208.0
steel_424,Q235C,D4YLR31,GB/T 5050-2018,10,4700,7500,F5,2023-01-01,300003,2023-05-29,Q3,5,1,1,267.0,277.0
steel_425,Q245R(R-HIC),M1UPZ3Y,GB/T 1122-2021,20,3500,11500,F4,2023-01-02,400004,2023-12-30,Q9,2,2,0,245.0,265.0
steel_426,Q245R(R-HIC),ROGBOID,GB/T 4040-2019,16,4700,7500,F8,2023-01-03,300003,2023-12-16,Q13,0,0,1,140.0,156.0
steel_427,Q345R(R-HIC),NWI1M3X,GB/T 2025-2015,21,2700,11500,F1,2023-01-01,500005,2023-07-11,Q5,1,0,2,175.0,196.0
steel_428,Q235C,CQU1C4C,GB/T 5050-2018,10,2700,7500,F1,2023-01-03,100001,2023-02-04,Q11,4,1,1,204.0,214.0
steel_429,Q235C,SS5F6F1,GB/T 5050-2018,21,4700,11500,F6,2023-01-01,400004,2023-11-20,Q4,0,1,1,122.0,143.0
steel_430,Q345C,S1LBNWS,GB/T 5050-2018,8,2500,11500,F3,2023-01-03,400004,2023-11-05,Q14,5,0,1,224.0,232.0
steel_431,Q345B,SZIXP2J,GB/T 3050-2020,25,2700,11500,F6,2023-01-03,300003,2023-06-02,Q13,3,1,0,208.0,233.0
steel_432,Q345B,R9B4KS2,GB/T 3050-2020,8,3500,11500,F7,2023-01-02,400004,2023-01-31,Q9,1,2,1,128.0,136.0
steel_433,Q345C,161U7IT,GB/T 5050-2018,20,3500,13000,F3,2023-01-02,400004,2023-05-03,Q9,4,0,0,314.0,334.0
steel_434,Q345C,Q0CYXUI,GB/T 1122-2021,20,2500,15000,F6,2023-01-02,400004,2023-09-01,Q9,3,0,1,309.0,329.0
steel_435,Q345C,7SM6KVU,GB/T 2025-2015,20,4700,5000,F7,2023-01-01,200002,2023-10-04,Q2,4,1,0,329.0,349.0
steel_436,Q235B,8EGBJL9,GB/T 5050-2018,16,3500,11500,F8,2023-01-02,500005,2023-12-16,Q10,5,1,1,277.0,293.0
steel_437,Q345B,HZXFXX0,GB/T 5050-2018,15,4700,11500,F3,2023-01-03,500005,2023-08-03,Q15,0,1,1,143.0,158.0
steel_438,Q345B,8IQWCMR,GB/T 6060-2017,25,4700,7500,F3,2023-01-03,100001,2023-04-29,Q11,3,0,1,329.0,354.0
steel_439,Q345B,KQNQ0LM,GB/T 2025-2015,8,2500,7500,F2,2023-01-01,200002,2023-11-20,Q2,2,0,0,181.0,189.0
steel_440,Q245A,4H07DV0,GB/T 2025-2015,8,4700,7500,F8,2023-01-02,500005,2023-11-18,Q10,1,2,1,136.0,144.0
steel_441,Q345R(R-HIC),FXZU007,GB/T 3050-2020,21,2500,7500,F8,2023-01-03,500005,2023-05-15,Q15,4,0,0,334.0,355.0
steel_442,Q345B,9KO3JBE,GB/T 2025-2015,16,4700,11500,F2,2023-01-01,400004,2023-04-30,Q4,0,0,1,156.0,172.0
steel_443,Q245A,D1VQLXV,GB/T 2025-2015,8,2700,7500,F6,2023-01-01,500005,2023-11-22,Q5,0,0,2,129.0,137.0
steel_444,Q345B,SNAUE12,GB/T 3050-2020,18,2700,7500,F4,2023-01-03,100001,2023-03-29,Q11,2,2,1,203.0,221.0
steel_445,Q235B,KBCEYCI,GB/T 5050-2018,8,2700,7500,F2,2023-01-01,300003,2023-03-10,Q3,5,0,0,352.0,360.0
steel_446,Q235D,3QMNZW2,GB/T 3050-2020,8,4700,5000,F1,2023-01-02,300003,2023-03-03,Q8,2,0,1,264.0,272.0
steel_447,Q245A,F5SGWDY,GB/T 3050-2020,20,2700,11500,F6,2023-01-02,500005,2023-11-08,Q10,5,1,0,331.0,351.0
steel_448,Q235B,3XRVAD6,GB/T 5050-2018,20,2700,7500,F8,2023-01-01,200002,2023-05-09,Q2,0,2,1,187.0,207.0
steel_449,Q235C,ZXN6F8S,GB/T 6060-2017,10,2700,7500,F5,2023-01-02,500005,2023-04-04,Q10,0,0,0,180.0,190.0
steel_450,Q345R(R-HIC),LJ8ZEUF,GB/T 4040-2019,21,2700,17000,F1,2023-01-02,200002,2023-02-05,Q7,0,0,1,172.0,193.0
steel_451,Q345B,SQLPK51,GB/T 1122-2021,18,4700,5000,F8,2023-01-02,300003,2023-05-21,Q8,1,0,2,196.0,214.0
steel_452,Q235C,8RXJ5IT,GB/T 5050-2018,25,2700,7500,F6,2023-01-02,300003,2023-05-22,Q8,2,0,1,272.0,297.0
steel_453,Q245A,RK231F3,GB/T 2025-2015,15,2500,11500,F7,2023-01-02,400004,2023-08-23,Q9,0,1,1,158.0,173.0
steel_454,Q235B,161U7IT,GB/T 5050-2018,15,4700,11500,F7,2023-01-01,200002,2023-03-19,Q2,1,1,2,142.0,157.0
steel_455,Q345R(R-HIC),NWI1M3X,GB/T 2025-2015,16,2700,7500,F3,2023-01-03,200002,2023-08-23,Q12,1,2,0,103.0,119.0
steel_456,Q235D,8EGBJL9,GB/T 4040-2019,15,2700,11500,F4,2023-01-01,400004,2023-01-02,Q4,1,2,1,144.0,159.0
steel_457,Q345B,EGZ369S,GB/T 2025-2015,18,2500,7500,F6,2023-01-01,500005,2023-02-07,Q5,4,0,0,355.0,373.0
steel_458,Q235C,J7251CH,GB/T 1122-2021,8,4700,7500,F5,2023-01-03,300003,2023-06-24,Q13,0,0,1,193.0,201.0
steel_459,Q345B,9KO3JBE,GB/T 2025-2015,21,2700,13000,F7,2023-01-02,500005,2023-02-22,Q10,0,0,2,137.0,158.0
steel_460,Q345C,7LNYVFN,GB/T 4040-2019,18,4700,7500,F3,2023-01-01,300003,2023-06-19,Q3,1,1,0,102.0,120.0
steel_461,Q345C,Q4IJWB6,GB/T 6060-2017,10,2700,7500,F2,2023-01-03,300003,2023-09-12,Q13,4,0,0,373.0,383.0
steel_462,Q235D,SLFOJTB,GB/T 1122-2021,15,2500,7500,F5,2023-01-03,200002,2023-07-01,Q12,4,0,1,216.0,231.0
steel_463,Q235D,DIKE2AD,GB/T 3050-2020,18,2700,7500,F3,2023-01-02,400004,2023-04-06,Q9,1,2,0,119.0,137.0
steel_464,Q235C,6P33R3B,GB/T 1122-2021,21,2500,17000,F5,2023-01-01,300003,2023-09-18,Q3,5,1,1,293.0,314.0
steel_465,Q235B,91N3B13,GB/T 5050-2018,10,4700,11500,F3,2023-01-03,500005,2023-11-24,Q15,0,0,0,190.0,200.0
steel_466,Q235D,AD2TP1T,GB/T 4040-2019,18,2700,11500,F2,2023-01-03,100001,2023-07-13,Q11,0,0,1,201.0,219.0
steel_467,Q245R(R-HIC),U2AOHRV,GB/T 3050-2020,8,2500,7500,F4,2023-01-01,500005,2023-05-25,Q5,2,2,0,265.0,273.0
steel_468,Q235B,KTQMRXF,GB/T 5050-2018,20,2700,7500,F1,2023-01-01,300003,2023-09-02,Q3,3,1,1,339.0,359.0
steel_469,Q245R(R-HIC),F5SGWDY,GB/T 5050-2018,25,4700,5000,F2,2023-01-03,100001,2023-05-31,Q11,3,0,0,305.0,330.0
steel_470,Q235B,WXJG952,GB/T 4040-2019,25,4700,5000,F4,2023-01-03,200002,2023-11-17,Q12,5,0,1,232.0,257.0
steel_471,Q235C,ASBD0DZ,GB/T 3050-2020,20,4700,11500,F2,2023-01-03,400004,2023-06-09,Q14,5,1,0,351.0,371.0
steel_472,Q235D,Z54FGX4,GB/T 3050-2020,18,2700,15000,F6,2023-01-02,500005,2023-05-03,Q10,4,1,1,214.0,232.0
steel_473,Q235D,CQMGZVJ,GB/T 5050-2018,10,2500,11500,F5,2023-01-03,400004,2023-11-24,Q14,0,0,0,200.0,210.0
steel_474,Q345C,J0ZR697,GB/T 5050-2018,18,4700,11500,F1,2023-01-03,100001,2023-06-18,Q11,3,0,1,354.0,372.0
steel_475,Q345C,S12UU4J,GB/T 4040-2019,21,4700,7500,F2,2023-01-03,200002,2023-11-13,Q12,3,1,0,233.0,254.0
steel_476,Q235B,M1UPZ3Y,GB/T 3050-2020,8,2500,7500,F1,2023-01-01,300003,2023-03-06,Q3,5,1,1,314.0,322.0
steel_477,Q345B,MFVA0DI,GB/T 4040-2019,18,4700,7500,F6,2023-01-01,300003,2023-05-08,Q3,0,1,1,173.0,191.0
steel_478,Q345C,VANO5B8,GB/T 5050-2018,16,2700,5000,F8,2023-01-01,500005,2023-04-19,Q5,5,0,1,257.0,273.0
steel_479,Q245R(R-HIC),0ZUCSUW,GB/T 6060-2017,20,4700,5000,F4,2023-01-03,300003,2023-02-02,Q13,2,2,0,273.0,293.0
steel_480,Q235D,1K5BJFG,GB/T 6060-2017,20,2700,7500,F8,2023-01-03,200002,2023-03-14,Q12,2,2,1,221.0,241.0
steel_481,Q245R(R-HIC),50IHPKL,GB/T 6060-2017,18,2700,7500,F7,2023-01-01,100001,2023-02-16,Q1,0,0,0,210.0,228.0
steel_482,Q235B,5A2FNVO,GB/T 6060-2017,25,4700,5000,F6,2023-01-03,300003,2023-02-24,Q13,0,0,1,219.0,244.0
steel_483,Q345C,TDOT4RG,GB/T 5050-2018,8,4700,7500,F4,2023-01-02,500005,2023-05-23,Q10,0,0,2,158.0,166.0
steel_484,Q245A,DIKE2AD,GB/T 1122-2021,16,2500,7500,F7,2023-01-02,300003,2023-06-01,Q8,3,1,1,359.0,375.0
steel_485,Q235C,TDZF6LU,GB/T 2025-2015,16,2700,7500,F6,2023-01-03,100001,2023-07-19,Q11,0,1,1,191.0,207.0
steel_486,Q345R(R-HIC),H547INN,GB/T 2025-2015,16,4700,7500,F8,2023-01-03,400004,2023-05-31,Q14,1,1,2,157.0,173.0
steel_487,Q245R(R-HIC),R7XVLZO,GB/T 6060-2017,20,3500,17000,F7,2023-01-01,400004,2023-12-12,Q4,1,2,0,137.0,157.0
steel_488,Q345R(R-HIC),BT04J6X,GB/T 4040-2019,8,2700,11500,F2,2023-01-02,400004,2023-10-03,Q9,1,2,1,159.0,167.0
steel_489,Q245A,G538PC9,GB/T 1122-2021,8,2500,11500,F7,2023-01-02,300003,2023-02-22,Q8,2,1,0,145.0,153.0
steel_490,Q345B,KTQMRXF,GB/T 2025-2015,18,3500,7500,F7,2023-01-03,500005,2023-09-21,Q15,4,0,1,231.0,249.0
steel_491,Q345B,8EP6F5U,GB/T 5050-2018,16,2700,11500,F2,2023-01-02,300003,2023-02-10,Q8,4,1,0,349.0,365.0
steel_492,Q245A,UY71YNR,GB/T 6060-2017,20,4700,11500,F7,2023-01-02,100001,2023-11-07,Q6,5,1,1,322.0,342.0
steel_493,Q245R(R-HIC),UJVZH9X,GB/T 6060-2017,20,3500,11500,F5,2023-01-03,500005,2023-06-10,Q15,0,1,1,207.0,227.0
steel_494,Q235D,QRL62Q2,GB/T 1122-2021,18,3500,11500,F5,2023-01-02,200002,2023-11-10,Q7,4,0,1,249.0,267.0
steel_495,Q345C,CQMGZVJ,GB/T 5050-2018,20,2500,5000,F6,2023-01-03,200002,2023-08-29,Q12,0,2,0,231.0,251.0
steel_496,Q345C,A2JOJE7,GB/T 5050-2018,21,4700,11500,F5,2023-01-02,300003,2023-09-06,Q8,4,1,1,232.0,253.0
steel_497,Q345B,Z1OZ5T4,GB/T 6060-2017,8,3500,5000,F3,2023-01-01,400004,2023-02-10,Q4,1,0,0,68.0,76.0
steel_498,Q245A,XXCJ64M,GB/T 6060-2017,15,4700,17000,F6,2023-01-03,400004,2023-10-26,Q14,0,0,1,244.0,259.0
steel_499,Q345C,JV10OJA,GB/T 2025-2015,8,3500,7500,F2,2023-01-03,200002,2023-12-21,Q12,0,0,2,166.0,174.0
steel_500,Q245R(R-HIC),MNGEAXH,GB/T 6060-2017,25,4700,5000,F8,2023-01-03,100001,2023-08-23,Q11,5,1,1,342.0,367.0
steel_501,Q345C,HYW6BVC,GB/T 4040-2019,25,4700,11500,F7,2023-01-03,100001,2023-03-17,Q11,2,1,0,153.0,178.0
steel_502,Q345B,8RXJ5IT,GB/T 4040-2019,18,2700,7500,F6,2023-01-01,300003,2023-08-02,Q3,5,0,1,273.0,291.0
steel_503,Q235C,CTN64OL,GB/T 5050-2018,15,3500,5000,F3,2023-01-01,500005,2023-12-18,Q5,5,1,0,371.0,386.0
steel_504,Q235B,RK231F3,GB/T 5050-2018,21,2500,13000,F6,2023-01-03,100001,2023-06-03,Q11,2,2,1,241.0,262.0
steel_505,Q345B,87STL9J,GB/T 3050-2020,10,4700,7500,F3,2023-01-02,300003,2023-02-09,Q8,1,0,0,76.0,86.0
steel_506,Q345R(R-HIC),QKZDI4E,GB/T 1122-2021,25,2700,7500,F6,2023-01-02,200002,2023-10-13,Q7,4,0,1,267.0,292.0
steel_507,Q235B,3HEYBFO,GB/T 1122-2021,16,2700,11500,F6,2023-01-01,100001,2023-01-10,Q1,2,1,0,178.0,194.0
steel_508,Q345B,P39KVBM,GB/T 1122-2021,8,2700,7500,F5,2023-01-03,400004,2023-05-22,Q14,2,1,1,153.0,161.0
steel_509,Q345C,DUW3AU4,GB/T 2025-2015,16,4700,13000,F5,2023-01-02,500005,2023-05-27,Q10,2,2,0,293.0,309.0
steel_510,Q235C,LG941RX,GB/T 6060-2017,15,2500,7500,F7,2023-01-03,300003,2023-09-20,Q13,0,1,2,196.0,211.0
steel_511,Q245R(R-HIC),Z1OZ5T4,GB/T 6060-2017,25,2500,7500,F5,2023-01-01,400004,2023-04-26,Q4,0,2,0,251.0,276.0
steel_512,Q345R(R-HIC),3MBJKIE,GB/T 2025-2015,20,2500,11500,F1,2023-01-02,300003,2023-06-26,Q8,1,2,1,167.0,187.0
steel_513,Q245R(R-HIC),6WDQ0K6,GB/T 3050-2020,10,2700,5000,F1,2023-01-01,500005,2023-11-03,Q5,4,0,0,383.0,393.0
steel_514,Q245R(R-HIC),FHYBE1H,GB/T 1122-2021,18,2700,5000,F8,2023-01-03,200002,2023-05-28,Q12,3,0,1,372.0,390.0
steel_515,Q245A,H3QO1NG,GB/T 5050-2018,18,4700,11500,F6,2023-01-01,100001,2023-02-03,Q1,2,2,0,309.0,327.0
steel_516,Q235C,4M20CMN,GB/T 5050-2018,16,3500,7500,F2,2023-01-03,100001,2023-11-14,Q11,1,1,0,120.0,136.0
steel_517,Q245R(R-HIC),EPNG3F3,GB/T 5050-2018,15,4700,7500,F1,2023-01-03,400004,2023-07-09,Q14,3,0,0,330.0,345.0
steel_518,Q345R(R-HIC),7L4C3CK,GB/T 4040-2019,18,4700,11500,F8,2023-01-03,300003,2023-12-25,Q13,2,0,1,297.0,315.0
steel_519,Q345R(R-HIC),DUW3AU4,GB/T 2025-2015,16,3500,7500,F2,2023-01-02,300003,2023-08-29,Q8,2,1,0,194.0,210.0
steel_520,Q345R(R-HIC),2FOB0KK,GB/T 1122-2021,16,2500,5000,F1,2023-01-02,200002,2023-03-07,Q7,5,1,1,367.0,383.0
steel_521,Q235B,TDZF6LU,GB/T 2025-2015,21,4700,7500,F7,2023-01-01,500005,2023-07-27,Q5,4,0,0,393.0,414.0
steel_522,Q235D,7LNYVFN,GB/T 1122-2021,20,4700,13000,F4,2023-01-01,300003,2023-09-02,Q3,3,0,1,390.0,410.0
steel_523,Q245A,1VQRKL1,GB/T 4040-2019,8,4700,11500,F4,2023-01-02,200002,2023-01-29,Q7,2,0,0,189.0,197.0
steel_524,Q245A,FXZU007,GB/T 5050-2018,25,2700,7500,F8,2023-01-02,200002,2023-07-20,Q7,3,1,1,375.0,400.0
steel_525,Q345C,8SB016D,GB/T 5050-2018,16,4700,17000,F1,2023-01-03,500005,2023-07-03,Q15,3,0,0,345.0,361.0
steel_526,Q345R(R-HIC),WTJXGQU,GB/T 4040-2019,25,2700,7500,F8,2023-01-03,100001,2023-08-21,Q11,3,0,1,410.0,435.0
steel_527,Q235B,VDTPTVJ,GB/T 2025-2015,18,2500,11500,F5,2023-01-02,400004,2023-07-02,Q9,3,1,0,254.0,272.0
steel_528,Q245R(R-HIC),KVQZPCW,GB/T 3050-2020,8,2700,17000,F8,2023-01-01,500005,2023-07-20,Q5,3,1,1,400.0,408.0
steel_529,Q235C,IUIEMCP,GB/T 6060-2017,25,2700,7500,F7,2023-01-02,200002,2023-12-11,Q7,1,0,0,86.0,111.0
steel_530,Q345B,8N3UMZC,GB/T 2025-2015,8,3500,7500,F3,2023-01-02,100001,2023-07-26,Q6,3,0,1,435.0,443.0
steel_531,Q235C,7Y5SPMH,GB/T 5050-2018,15,4700,15000,F6,2023-01-01,500005,2023-05-01,Q5,4,1,0,365.0,380.0
steel_532,Q245A,6X5GTA2,GB/T 3050-2020,21,2700,7500,F6,2023-01-03,200002,2023-03-12,Q12,1,1,0,136.0,157.0
steel_533,Q345R(R-HIC),WM7J4YE,GB/T 6060-2017,25,4700,5000,F4,2023-01-01,400004,2023-01-31,Q4,4,0,0,414.0,439.0
steel_534,Q345R(R-HIC),CQMGZVJ,GB/T 6060-2017,10,2700,5000,F2,2023-01-02,500005,2023-05-06,Q10,2,2,1,262.0,272.0
steel_535,Q235C,UILQU2Z,GB/T 3050-2020,20,4700,15000,F1,2023-01-02,300003,2023-06-04,Q8,1,2,0,157.0,177.0
steel_536,Q345C,9W9W7HZ,GB/T 6060-2017,15,2700,13000,F3,2023-01-02,400004,2023-12-03,Q9,4,1,1,253.0,268.0
steel_537,Q245R(R-HIC),GAAGU24,GB/T 2025-2015,8,2700,7500,F8,2023-01-01,400004,2023-10-04,Q4,2,1,0,210.0,218.0
steel_538,Q345B,NPTQH1M,GB/T 3050-2020,10,4700,7500,F1,2023-01-02,300003,2023-12-07,Q8,2,1,1,161.0,171.0
steel_539,Q345R(R-HIC),QNA9F82,GB/T 5050-2018,15,2500,11500,F3,2023-01-03,100001,2023-08-21,Q11,5,1,0,386.0,401.0
steel_540,Q235B,6E4XD2W,GB/T 2025-2015,15,2700,5000,F3,2023-01-03,500005,2023-03-29,Q15,1,1,0,157.0,172.0
steel_541,Q235B,BW645ZG,GB/T 2025-2015,16,4700,7500,F1,2023-01-02,400004,2023-10-06,Q9,4,0,0,439.0,455.0
steel_542,Q245A,I6ER7SC,GB/T 5050-2018,8,4700,17000,F7,2023-01-02,200002,2023-02-08,Q7,5,0,1,291.0,299.0
steel_543,Q345C,72KYO7Z,GB/T 5050-2018,8,3500,7500,F3,2023-01-01,300003,2023-01-30,Q3,1,2,0,177.0,185.0
steel_544,Q235B,IA53KO4,GB/T 6060-2017,18,3500,7500,F7,2023-01-03,400004,2023-12-15,Q14,0,2,1,207.0,225.0
steel_545,Q235D,9KO3JBE,GB/T 1122-2021,10,4700,5000,F2,2023-01-02,200002,2023-11-14,Q7,4,0,0,455.0,465.0
steel_546,Q345B,Y4WDXCG,GB/T 1122-2021,21,2700,7500,F6,2023-01-02,300003,2023-03-02,Q8,5,0,1,299.0,320.0
